ID;Name;Table;Description;DataType;Expression;FormatString;IsHidden;State;KPIID;IsSimpleMeasure;DisplayFolder;DetailRowsDefinition;DataCategory;FormatStringDefinition;LineageTag
2292819;"Promedio Mensual Año Pasado";"Calendario";"";"Number";"
VAR AnioPasado = YEAR(TODAY()) - 1

-- 1. Calculamos el total de consultas de todo ese año
VAR TotalConsultasAnio = 
    CALCULATE(
        [Total Consultas],
        ALL('Calendario'), -- Limpiamos filtros para ver el año completo
        'Calendario'[Año] = AnioPasado
    )

-- 2. Contamos cuántos meses hubo en ese año (normalmente 12)
VAR ConteoMeses = 
    CALCULATE(
        DISTINCTCOUNT('Calendario'[Mes]),
        ALL('Calendario'),
        'Calendario'[Año] = AnioPasado
    )

-- 3. Dividimos
RETURN
DIVIDE(TotalConsultasAnio, ConteoMeses, 0)";"";False;"Valid";;False;"";"";"";"""0""";"fd5107bb-c403-461b-91bf-c1f5a082ff35"
2448356;"Proyeccion_Amb";"Calendario";"";"Number";"
-- 0. Capturamos la decisión del usuario (SI/NO)
VAR MostrarFiltro = SELECTEDVALUE(MostrarProyeccion[Opcion], ""NO"")

-- 1. Identificamos qué año estamos viendo en el reporte
-- Si no hay filtro, tomamos el año actual del sistema
VAR AnnoSeleccionado = 
    IF(
        ISFILTERED('Calendario'[Año]), 
        SELECTEDVALUE('Calendario'[Año]), 
        YEAR(TODAY())
    )

-- Capturamos el mes del contexto visual (filas o columnas)
VAR MesContexto = SELECTEDVALUE('Calendario'[Mes])

-- 2. Calculamos el valor del año anterior (respecto al seleccionado o actual)
-- Usamos REMOVEFILTERS o ALL para poder ""saltar"" fuera del año filtrado y buscar el anterior
VAR AnnoAnterior = 
    CALCULATE(
        COUNT(CONSULTAS_AMBULATORIAS[IDENTIFICACION]),
        CONSULTAS_AMBULATORIAS[ESTADO_CITA] = ""CUMPLIDA"",
        CONSULTAS_AMBULATORIAS[ESPECIALIDAD] <> ""GASTROENTEROLOGIA_QUITAR"",
        'Calendario'[Año] = AnnoSeleccionado - 1,
        'Calendario'[Mes] = MesContexto,
        REMOVEFILTERS('Calendario'[Año]) -- Permite buscar el año - 1 aunque el filtro diga ""2024""
    )

-- 3. Calculamos el valor de hace dos años
VAR AnnTrasAnterior = 
    CALCULATE(
        [total_amb], 
        'Calendario'[Año] = AnnoSeleccionado - 2,
        'Calendario'[Mes] = MesContexto,
        REMOVEFILTERS('Calendario'[Año])
    )

-- 4. Cálculo de Proyección
VAR VariacionPorcentual = DIVIDE((AnnoAnterior - AnnTrasAnterior), AnnTrasAnterior, 0)
VAR Resultado = AnnoAnterior * (1 + VariacionPorcentual)

---
RETURN
    IF(
        MostrarFiltro = ""SI"" && NOT(ISBLANK(AnnoAnterior)), 
        Resultado, 
        BLANK()
    )";"";False;"Valid";;False;"";"";"";"""0""";"d41b18cd-bf3e-43bc-9672-81d032f2ece4"
2449786;"total_amb";"Calendario";"";"Integer";"SUM(CONSULTA_AMBULATORIAS[ATENCIONES AMBULATORIAS])";"";False;"Valid";;False;"";"";"";"""0""";"1502a604-d3b2-4b8e-9406-d0f0db616352"
2621659;"Promedio_Triages_Dinamico";"Calendario";"";"Number";"
VAR Hoy = TODAY()
VAR AnioCerrado = YEAR(Hoy) - 1  -- En 2026, esto devolverá 2025

-- Si el usuario filtra un año, tomamos ese. Si no, tomamos el año cerrado (2025).
VAR AnioContexto = SELECTEDVALUE('Calendario'[Año], AnioCerrado)

-- Calculamos el promedio mensual para ese año específico
VAR PromedioMensual = 
    CALCULATE(
        AVERAGEX(
            VALUES('Calendario'[Mes]), 
            [total_triage]
        ),
        'Calendario'[Año] = AnioContexto
    )

RETURN 
    PromedioMensual";"";False;"Valid";;False;"";"";"";"""0""";"f8fab2f4-13c4-4f04-9580-279aab8ba811"
2626662;"Promedio_Triages_Diario_Dinamico";"Calendario";"";"Number";"
VAR Hoy = TODAY()
VAR AnioCerrado = YEAR(Hoy) - 1

-- 1. Determinamos el año objetivo
VAR AnioSeleccionado = SELECTEDVALUE('Calendario'[Año])
VAR AnioAFiltar = IF( ISFILTERED('Calendario'[Año]), AnioSeleccionado, AnioCerrado )

-- 2. Evaluamos el contexto para aplicar el cálculo
RETURN
IF(
    ISFILTERED('Calendario'[Mes]),
    -- SI HAY MES: Calculamos el promedio diario respetando el filtro del mes y año actual
    AVERAGEX(
        VALUES('Calendario'[Date]),
        [total_triage]
    ),
    -- SI NO HAY MES: Forzamos el año (seleccionado o 2025) y promediamos sus días
    CALCULATE(
        AVERAGEX(
            VALUES('Calendario'[Date]),
            [total_triage]
        ),
        'Calendario'[Año] = AnioAFiltar,
        ALL('Calendario'[Mes]) -- Limpiamos filtros de mes para asegurar que promedia el año completo
    )
)";"";False;"Valid";;False;"";"";"";"""0""";"98325c80-925b-455c-9609-299683aeb941"
2629527;"Total_Triages_Dinamico";"Calendario";"";"Integer";"
VAR Hoy = TODAY()
VAR AnioCerrado = YEAR(Hoy) - 1 -- 2025

-- 1. Capturamos el año del segmentador. 
-- Si no hay nada seleccionado, usamos el año cerrado.
VAR AnioA_Calcular = SELECTEDVALUE('Calendario'[Año], AnioCerrado)

-- 2. Calculamos el total
RETURN
CALCULATE(
    [total_triage],
    -- Removemos filtros de toda la tabla calendario para evitar conflictos 
    -- con el mes o día actual, pero RE-APLICAMOS el año que capturamos arriba.
    REMOVEFILTERS('Calendario'),
    'Calendario'[Año] = AnioA_Calcular
)";"";False;"Valid";;False;"";"";"";"""0""";"5c53a820-f417-4216-a9de-8abfd77a2acd"
2642422;"Proyeccion_Ambul";"Calendario";"";"Number";"
-- Capturamos el mes y año que se está visualizando en el reporte
VAR MesContexto = SELECTEDVALUE('Calendario'[Mes]) -- Asegúrate que sea el número del mes (1-12)
VAR AnnoContexto = SELECTEDVALUE('Calendario'[Año])

-- 1. Calculamos el valor del año pasado (mismo mes)
VAR AnnoAnterior = 
    CALCULATE(
        CALCULATE(COUNT(CONSULTAS_AMBULATORIAS[IDENTIFICACION]),CONSULTAS_AMBULATORIAS[ESTADO_CITA]=""CUMPLIDA"",CONSULTAS_AMBULATORIAS[ESPECIALIDAD]<>""GASTROENTEROLOGIA_QUITAR""), 
        Calendario[Año] = AnnoContexto - 1,
        Calendario[Mes]= MesContexto,
        ALL('Calendario') -- Limpiamos filtros para buscar el año pasado
    )

-- 2. Calculamos el valor de hace dos años (mismo mes)
VAR AnnTrasAnterior = 
    CALCULATE(
        [total_amb], 
        Calendario[Año] = AnnoContexto - 2,
        Calendario[Mes]= MesContexto,
        ALL('Calendario')
    )

-- 3. Variación y Resultado
VAR VariacionPorcentual = DIVIDE((AnnoAnterior - AnnTrasAnterior), AnnTrasAnterior,0)
VAR Resultado = AnnoAnterior * (1 + VariacionPorcentual)

RETURN
    IF(ISBLANK(AnnoAnterior), BLANK(), Resultado)";"";False;"Valid";;False;"";"";"";"""0.00""";"d5e478c3-95b1-45f8-b8cf-1bc4295b71d2"
2838964;"Total_Consultas_Ambulatorias_Dinamico";"Calendario";"";"Integer";"
VAR Hoy = TODAY()
VAR AnioCerrado = YEAR(Hoy) - 1

-- 1. Determinamos si el usuario ha filtrado el año. 
-- Si no, usamos el año cerrado por defecto.
VAR AnioA_Calcular = SELECTEDVALUE('Calendario'[Año], AnioCerrado)

-- 2. Calculamos el total permitiendo que los meses fluyan
RETURN
CALCULATE(
    [Total Consultas],
    -- Mantenemos los filtros de Mes, pero forzamos el Año
    KEEPFILTERS('Calendario'[Mes]), 
    'Calendario'[Año] = AnioA_Calcular,
    -- Eliminamos filtros solo del Año para que no choque con AnioA_Calcular
    ALL('Calendario'[Año])
)";"";False;"Valid";;False;"";"";"";"""0""";"f4072fec-be5b-4272-b828-5c2061509c75"
2840423;"Promedio_Consultas_ambulatorias_Dinamico";"Calendario";"";"Number";"
VAR Hoy = TODAY()
VAR AnioCerrado = YEAR(Hoy) - 1  -- En 2026, esto devolverá 2025

-- Si el usuario filtra un año, tomamos ese. Si no, tomamos el año cerrado (2025).
VAR AnioContexto = SELECTEDVALUE('Calendario'[Año], AnioCerrado)

-- Calculamos el promedio mensual para ese año específico
VAR PromedioMensual = 
    CALCULATE(
        AVERAGEX(
            VALUES('Calendario'[Mes]), 
            [Total Consultas]
        ),
        'Calendario'[Año] = AnioContexto
    )

RETURN 
    PromedioMensual";"";False;"Valid";;False;"";"";"";"""0""";"9e0c961f-986c-422f-8518-ef9848e3b09a"
2842611;"Promedio_Consultas_Diario_Dinamico";"Calendario";"";"Number";"
VAR Hoy = TODAY()
VAR AnioCerrado = YEAR(Hoy) - 1

-- 1. Determinamos el año objetivo
VAR AnioSeleccionado = SELECTEDVALUE('Calendario'[Año])
VAR AnioAFiltar = IF( ISFILTERED('Calendario'[Año]), AnioSeleccionado, AnioCerrado )

-- 2. Evaluamos el contexto para aplicar el cálculo
RETURN
IF(
    ISFILTERED('Calendario'[Mes]),
    -- SI HAY MES: Calculamos el promedio diario respetando el filtro del mes y año actual
    AVERAGEX(
        VALUES('Calendario'[Date]),
        [Total Consultas]
    ),
    -- SI NO HAY MES: Forzamos el año (seleccionado o 2025) y promediamos sus días
    CALCULATE(
        AVERAGEX(
            VALUES('Calendario'[Date]),
            [Total Consultas]
        ),
        'Calendario'[Año] = AnioAFiltar,
        ALL('Calendario'[Mes]) -- Limpiamos filtros de mes para asegurar que promedia el año completo
    )
)";"";False;"Valid";;False;"";"";"";"";"364222a3-1b88-48d7-b42d-440e4a7be7cd"
2927156;"Promedio_OBS_Diario_Dinamico";"Calendario";"";"Number";"
VAR Hoy = TODAY()
VAR AnioCerrado = YEAR(Hoy) - 1

-- 1. Determinamos el año objetivo
VAR AnioSeleccionado = SELECTEDVALUE('Calendario'[Año])
VAR AnioAFiltar = IF( ISFILTERED('Calendario'[Año]), AnioSeleccionado, AnioCerrado )

-- 2. Evaluamos el contexto para aplicar el cálculo
RETURN
IF(
    ISFILTERED('Calendario'[Mes]),
    -- SI HAY MES: Promedio diario del mes
    AVERAGEX(
        KEEPFILTERS(VALUES('Calendario'[Date])), -- KEEPFILTERS asegura que el promedio sea por día
        CALCULATE(COUNT(OBSERVADOS[HCENTRIAGE]))
    ),
    -- SI NO HAY MES: Promedio diario del año
    CALCULATE(
        AVERAGEX(
            KEEPFILTERS(VALUES('Calendario'[Date])),
            CALCULATE(COUNT(OBSERVADOS[HCENTRIAGE]))
        ),
        'Calendario'[Año] = AnioAFiltar,
        ALL('Calendario'[Mes])
    )
)";"";False;"Valid";;False;"";"";"";"""0""";"476a45bf-7f05-4869-92c1-bb0cc17f8ccf"
4243898;"PROYECCION_CIRUGIAS";"Calendario";"";"Number";"
-- 1. Capturamos el año como NÚMERO
VAR AnnoFiltro = SELECTEDVALUE ( Calendario[Año] )
VAR Mostrar = SELECTEDVALUE ( MostrarProyeccion[Opcion], ""NO"" )

-- 2. Solo ejecutamos si el usuario seleccionó ""SI""
RETURN
IF ( Mostrar = ""SI"",
    SUMX (
        VALUES ( Calendario[Mes] ),
        VAR MesActual = Calendario[Mes]
        
        -- Conteo Año Anterior (n-1)
        VAR CedulasAnterior =
            CALCULATE (
                COUNT ( Cirugias[Cedula] ),
                REMOVEFILTERS ( Calendario[Año], Calendario[Mes] ),
                Calendario[Año] = AnnoFiltro - 1,
                Calendario[Mes] = MesActual
            )

        -- Conteo Hace Dos Años (n-2)
        VAR CedulasTrasAnterior =
            CALCULATE (
                COUNT ( Cirugias[Cedula] ),
                REMOVEFILTERS ( Calendario[Año], Calendario[Mes] ),
                Calendario[Año] = AnnoFiltro - 2,
                Calendario[Mes] = MesActual
            )

        -- Cálculo de crecimiento y proyección
        VAR Crecimiento = DIVIDE ( CedulasAnterior - CedulasTrasAnterior, CedulasTrasAnterior )
        
        RETURN 
            IF ( NOT ISBLANK ( CedulasAnterior ) && CedulasTrasAnterior > 0, 
                CedulasAnterior * ( 1 + Crecimiento ) 
            )
    )
)";"";False;"Valid";;False;"";"";"";"";"e89f0910-b169-432f-9ded-2b6c5e79e77a"
7034045;"TOTAL_LABORATORIO";"Calendario";"";"Integer";"
COUNT(LABORATORIOS[CUPS])";"";False;"Valid";;False;"";"";"";"""0""";"8a9b19ae-1594-4b3c-b717-7e570a380e0c"
8341406;"Total_Consultas_urgencias_Dinamico";"Calendario";"";"Integer";"
VAR Hoy = TODAY()
VAR AnioCerrado = YEAR(Hoy) - 1

-- 1. Determinamos si el usuario ha filtrado el año. 
-- Si no, usamos el año cerrado por defecto.
VAR AnioA_Calcular = SELECTEDVALUE('Calendario'[Año], AnioCerrado)

-- 2. Calculamos el total permitiendo que los meses fluyan
RETURN
CALCULATE(
    [Total_consultas_urgencias],
    -- Mantenemos los filtros de Mes, pero forzamos el Año
    KEEPFILTERS('Calendario'[Mes]), 
    'Calendario'[Año] = AnioA_Calcular,
    -- Eliminamos filtros solo del Año para que no choque con AnioA_Calcular
    ALL('Calendario'[Año])
)";"";False;"Valid";;False;"";"";"";"""0""";"6cbb8072-e5f8-40d8-bb20-b7840dd409d7"
8343172;"Total_consultas_urgencias";"Calendario";"";"Integer";"COUNT(CONSULTA_URGENCIAS[DOCUMENTO])";"";False;"Valid";;False;"";"";"";"""0""";"8fdeb1e4-debf-4d15-8221-47f73bd75d14"
7032332;"Promedio_Laboratorio_Dinamico";"LABORATORIOS";"";"Number";"
VAR Hoy = TODAY()
VAR AnioCerrado = YEAR(Hoy) - 1  -- En 2026, esto devolverá 2025

-- Si el usuario filtra un año, tomamos ese. Si no, tomamos el año cerrado (2025).
VAR AnioContexto = SELECTEDVALUE('Calendario'[Año], AnioCerrado)

-- Calculamos el promedio mensual para ese año específico
VAR PromedioMensual = 
    CALCULATE(
        AVERAGEX(
            VALUES('Calendario'[Mes]), 
            [TOTAL_LABORATORIO]
        ),
        'Calendario'[Año] = AnioContexto
    )

RETURN 
    PromedioMensual";"";False;"Valid";;False;"";"";"";"""0""";"9bb67b4d-2b2c-4d04-b5ed-c59583704fe1"
7038318;"TOTAL_MUESTRAS";"LABORATORIOS";"";"Integer";"
VAR MaxYearModelo =
    CALCULATE ( MAX ( Calendario[Año] ), ALL ( Calendario ) )

VAR TotalAniosModelo =
    CALCULATE ( DISTINCTCOUNT ( Calendario[Año] ), ALL ( Calendario ) )

VAR AniosSel =
    FILTER ( VALUES ( Calendario[Año] ), NOT ISBLANK ( Calendario[Año] ) )

VAR HayFiltroAnioReal =
    COUNTROWS ( AniosSel ) < TotalAniosModelo

RETURN
IF (
    NOT HayFiltroAnioReal,
    -- Default: año anterior (RESPETA Mes y demás filtros)
    CALCULATE (
        COUNTROWS ( LABORATORIOS ),
        REMOVEFILTERS ( Calendario[Año] ),
        Calendario[Año] = MaxYearModelo - 1
    ),
    -- Si hay 1 o varios años seleccionados: suma por año (RESPETA Mes)
    SUMX (
        AniosSel,
        VAR AnioActual = Calendario[Año]
        RETURN
            CALCULATE (
                COUNTROWS ( LABORATORIOS ),
                KEEPFILTERS ( Calendario[Año] = AnioActual )
            )
    )
)

";"";False;"Valid";;False;"";"";"";"""0""";"cbc87b45-a5d7-4c46-a9ac-4401fec297ec"
559882;"PROM_ESTANCIA";"PROMEDIO_ESTANCIA";"";"Number";"SUM(PROMEDIO_ESTANCIA[DIAS_HOSPI])/COUNT(PROMEDIO_ESTANCIA[ADNEGRESO])";"";False;"Valid";;False;"";"";"";"";"64b667c6-13cf-4b15-a0ad-363a28ef751b"
565059;"GIRO_CAMA";"PROMEDIO_ESTANCIA";"";"Number";"DISTINCTCOUNT(PROMEDIO_ESTANCIA[adningreso])/DISTINCTCOUNT(CAMAS[HCACODIGO])";"";False;"Valid";;False;"";"";"";"";"959d0185-0f5e-44d1-ad00-10884f0ffdd3"
745242;"EGRESOS_2024";"PROMEDIO_ESTANCIA";"";"Integer";"
CALCULATE(
    COUNT(PROMEDIO_ESTANCIA[adningreso]),
    YEAR(PROMEDIO_ESTANCIA[FECHA]) = 2024
    )";"";False;"Valid";;False;"";"";"";"""0""";"010bfb8d-a4e5-4697-bcbd-da579cb09322"
768581;"EGRESOS_2025";"PROMEDIO_ESTANCIA";"";"Integer";"
CALCULATE(
    COUNT(PROMEDIO_ESTANCIA[adningreso]),
    YEAR(PROMEDIO_ESTANCIA[FECHA]) = 2025
    )";"";False;"Valid";;False;"";"";"";"""0""";"8bb01fe9-29ae-4209-b9c3-a674b95bc288"
605549;"RELACIÓN";"PARTOS_DRIVE";"";"Number";"SUM(PARTOS_DRIVE[VAGINALES])/SUM(PARTOS_DRIVE[CESÁREAS])";"";False;"Valid";;False;"";"";"";"";"2085534f-cf00-449f-8fb3-8a75f080c502"
1076906;"PARTOS_AP";"PARTOS_DRIVE";"";"Integer";"
CALCULATE(
    COUNT(PARTOS_DRIVE[Documento]),
    YEAR(PARTOS_DRIVE[FECHA_REAL]) = YEAR(TODAY())-1
    )
";"";False;"Valid";;False;"";"";"";"""0""";"c9a9436e-eb23-4f4a-9628-bf73fce91dd9"
1077636;"PARTOS_AA";"PARTOS_DRIVE";"";"Integer";"
CALCULATE(
    COUNT(PARTOS_DRIVE[Documento]),
    YEAR(PARTOS_DRIVE[FECHA_REAL]) = YEAR(TODAY())
    )
";"";False;"Valid";;False;"";"";"";"""0""";"1004fafa-8c46-4efd-86a6-5d0d600a34bb"
4459441;"Total Partos Dinámico";"PARTOS_DRIVE";"";"Integer";"
VAR AnioSeleccionado = SELECTEDVALUE('Calendario'[Año])
VAR UltimoAnioCerrado = 2025

RETURN
IF (
    -- Si NO hay un filtro específico de Año en el segmentador
    NOT(ISFILTERED('Calendario'[Año])),
    
    -- Entonces forzamos el 2025 (Limpiando cualquier otro filtro previo)
    CALCULATE(
        COUNTROWS('PARTOS_DRIVE'),
        'Calendario'[Año] = UltimoAnioCerrado
    ),
    
    -- Si el usuario SÍ seleccionó algo, respetamos esa selección 
    -- y eliminamos el bloqueo del ""2025""
    CALCULATE(
        COUNTROWS('PARTOS_DRIVE'),
        KEEPFILTERS('Calendario'[Año] = AnioSeleccionado)
    )
)";"";False;"Valid";;False;"";"";"";"""0""";"fb66456f-e405-48e3-ac56-141b7eb8ebc1"
4462708;"Promedio_Partos_Dinamico";"PARTOS_DRIVE";"";"Number";"
VAR AnioCerrado = YEAR(TODAY())-1
VAR AnioSeleccionado = SELECTEDVALUE('Calendario'[Año])
VAR AnioAUsar = COALESCE(AnioSeleccionado, AnioCerrado)

RETURN
CALCULATE(
    AVERAGEX(
        -- Obligamos a considerar los meses del año elegido
        DISTINCT('Calendario'[Mes]), 
        -- Aquí está el truco: CALCULATE dentro de AVERAGEX 
        -- fuerza a que cada mes se cuente por separado
        CALCULATE(COUNTROWS('PARTOS_DRIVE'))
    ),
    ALL('Calendario'[Año]),
    'Calendario'[Año] = AnioAUsar
)";"";False;"Valid";;False;"";"";"";"""0""";"de4070da-3888-4e2e-8628-3090d8afe45f"
4469319;"Total_Partos_Dinamico";"PARTOS_DRIVE";"";"Integer";"
VAR Hoy = TODAY()
VAR AnioCerrado = YEAR(Hoy) - 1 -- 2025

-- 1. Capturamos el año del segmentador. 
-- Si no hay nada seleccionado, usamos el año cerrado.
VAR AnioA_Calcular = SELECTEDVALUE('Calendario'[Año], AnioCerrado)

-- 2. Calculamos el total
RETURN
CALCULATE(
    COUNTROWS(PARTOS_DRIVE),
    -- Removemos filtros de toda la tabla calendario para evitar conflictos 
    -- con el mes o día actual, pero RE-APLICAMOS el año que capturamos arriba.
    REMOVEFILTERS('Calendario'),
    'Calendario'[Año] = AnioA_Calcular

    )";"";False;"Valid";;False;"";"";"";"""0""";"911375d7-af2d-4d39-a0fd-4392b1048527"
1330199;"2024";"CIRUGIAS_ARC";"";"Integer";"CALCULATE(
    SUM(CIRUGIAS_ARC[CIRUGIAS]),
    CIRUGIAS_ARC[AÑO]=2024)";"";False;"Valid";;False;"";"";"";"""0""";"0e9b53c7-9769-4a3c-8f86-d44bedf46574"
1390282;"AÑO_ACTUAL";"CONSULTAS PRIORITARIAS";"";"Integer";"CALCULATE(COUNT('CONSULTAS PRIORITARIAS'[IDENTIFICACION]),YEAR('CONSULTAS PRIORITARIAS'[FECHA])=YEAR(TODAY()))";"";False;"Valid";;False;"";"";"";"""0""";"ed1c8766-597e-417c-960b-bbd262282290"
1391573;"PROMEDIO_MENSUAL";"CONSULTAS PRIORITARIAS";"";"Number";"DIVIDE([AÑO_ACTUAL],MONTH(TODAY()))";"";False;"Valid";;False;"";"";"";"""0""";"ea02cfe3-ba03-46d3-8a4d-c47065440837"
1511465;"PROMEDIO_ESTANCIA_SERV";"EGRESOS_POR_SERVICIO";"";"Number";"SUM(EGRESOS_POR_SERVICIO[DIAS])/DISTINCTCOUNT(EGRESOS_POR_SERVICIO[INGRESO])";"";False;"Valid";;False;"";"";"";"""0.00""";"7e53708c-486d-41ea-8c25-6400f691403f"
1514833;"GIRO_CAMA_SERVICIO";"EGRESOS_POR_SERVICIO";"";"Number";"DISTINCTCOUNT(EGRESOS_POR_SERVICIO[INGRESO])/DISTINCTCOUNT(CAMAS[HCACODIGO])";"";False;"Valid";;False;"";"";"";"""0.00""";"edf9facd-cd5a-49e5-b58b-2c8a9e848483"
1516854;"PROMEDIO_ESTANCIA_HORAS";"EGRESOS_POR_SERVICIO";"";"Number";"SUM(EGRESOS_POR_SERVICIO[DIAS])/(COUNT(EGRESOS_POR_SERVICIO[INGRESO]))";"";False;"Valid";;False;"";"";"";"""0.00""";"0b3044f8-8459-4d97-81ed-0258e6d35350"
1648047;"AÑO ANTERIOR";"EGRESOS_POR_SERVICIO";"";"Integer";"
CALCULATE(DISTINCTCOUNT(EGRESOS_POR_SERVICIO[INGRESO]),YEAR(EGRESOS_POR_SERVICIO[FECHA_EGRESO])=YEAR(TODAY())-1)";"";False;"Valid";;False;"";"";"";"""0""";"188dae4b-e93f-4e0d-b732-ea2cc3fe5c15"
1649421;"AÑO ACTUAL";"EGRESOS_POR_SERVICIO";"";"Integer";"
CALCULATE(COUNT(EGRESOS_POR_SERVICIO[INGRESO]),YEAR(EGRESOS_POR_SERVICIO[FECHA_EGRESO])=YEAR(TODAY()))";"";False;"Valid";;False;"";"";"";"""0""";"5232944b-4373-4778-bf3a-3b957d80c56b"
1634191;"VistaSeleccionada";"VistaServicios";"";"Text";"SELECTEDVALUE(VistaServicios[Servicio])
";"";False;"Valid";;False;"";"";"";"";"735ae509-7eaa-4d49-ab78-fce81baafb28"
1771451;"GIRO_CAMA_HB";"CAMAS HABILITADAS";"";"Number";"
DIVIDE(CALCULATE(COUNT(EGRESOS_POR_SERVICIO[INGRESO]),
EGRESOS_POR_SERVICIO[TIPO]=""PUERTA"" && 
EGRESOS_POR_SERVICIO[SERVICIO]IN{""CUARTO PISO NORTE"",""CUARTO PISO SUR"",""QUINTO PISO NORTE"",""QUINTO PISO SUR"",""CUIDADO INTERMEDIO NORTE"",""CUIDADO INTERMEDIO SUR"",""CUIDADO ESPECIAL"",""HOSPITALIZACION NEONATOS"",""OBSTETRICIA"",""OBSTETRICIA CRITICO"",""SALA AZUL 3 PISO"",""SEXTO PISO"",""TERCER PISO NORTE"",""UCI NORTE"",""UNIDAD DE CUIDADO CRITICO"",""UNIDAD DE CUIDADO INTENSIVO"",""URGENCIAS"",""URGENCIAS BOTON AZUL"",""URGENCIAS SALA AZUL"",""SEGUNDO PISO SUR""}),CALCULATE(DISTINCTCOUNT('CAMAS HABILITADAS'[codcama]), SEARCH(""EXP"",'CAMAS HABILITADAS'[codcama],1,0)=0))";"";False;"Valid";;False;"";"";"";"""0.00""";"ffec07e1-c8db-411d-8f87-aec6a2fe74ef"
2334143;"promedio_asignacion";"CONSULTAS_AMBULATORIAS";"";"Number";"AVERAGE(CONSULTAS_AMBULATORIAS[DIAS_REAL])";"";False;"Valid";;False;"";"";"";"";"3c5a2495-9c5f-423e-a3f0-cfbf9aed3920"
2336288;"Promedio_Tiempo_Dinamico";"CONSULTAS_AMBULATORIAS";"";"Number";"
VAR MesSeleccionado = ISFILTERED('Calendario'[Date]) || ISFILTERED('Calendario'[Mes]) -- Detecta si hay filtros activos
VAR UltimaFechaConDatos = CALCULATE(MAX('CONSULTAS_AMBULATORIAS'[FECHA_CITA]), ALL('CONSULTAS_AMBULATORIAS')) -- Busca la última consulta real
VAR UltimoMesCerrado = MONTH(UltimaFechaConDatos)
VAR AnioUltimoMes = YEAR(UltimaFechaConDatos)

RETURN
IF(
    MesSeleccionado,
    [promedio_asignacion], -- Si el usuario filtra, muestra el promedio del filtro
    CALCULATE(
        [promedio_asignacion], 
        MONTH('Calendario'[Date]) = UltimoMesCerrado,
        YEAR('Calendario'[Date]) = AnioUltimoMes
    ) -- Si no hay filtro, muestra el último mes con datos
)";"";False;"Valid";;False;"";"";"";"";"09a40b70-72f2-461b-b55f-e42ac647b640"
2337719;"Promedio_Dinamico";"CONSULTAS_AMBULATORIAS";"";"Number";"
VAR FiltroActivo = ISFILTERED('Calendario'[Date]) || ISFILTERED('Calendario'[Date].[Mes]) && ISFILTERED('Calendario'[Date].[Año])
VAR Hoy = TODAY() 
VAR PrimerDiaMesActual = DATE(YEAR(Hoy), MONTH(Hoy), 1) 
VAR UltimoDiaMesCerrado = PrimerDiaMesActual - 1 
VAR MesCerrado = MONTH(UltimoDiaMesCerrado) 
VAR AnioCerrado = YEAR(UltimoDiaMesCerrado)
RETURN IF( FiltroActivo, [promedio_asignacion], CALCULATE( [promedio_asignacion], MONTH('Calendario'[Date]) = MesCerrado, YEAR('Calendario'[Date]) = AnioCerrado ) )";"";False;"Valid";;False;"";"";"";"";"245bcf90-e465-4879-aeec-873d5846df05"
2453359;"AMB_ANT";"CONSULTAS_AMBULATORIAS";"";"Integer";"
CALCULATE(
    COUNT(CONSULTAS_AMBULATORIAS[IDENTIFICACION]),
    YEAR(CONSULTAS_AMBULATORIAS[FECHA_CITA])=YEAR(TODAY())-1)";"";False;"Valid";;False;"";"";"";"""0""";"3489e280-74cb-4b98-a72b-a608a9529c01"
2454789;"AMB_ACT";"CONSULTAS_AMBULATORIAS";"";"Integer";"
CALCULATE(
    COUNT(CONSULTAS_AMBULATORIAS[IDENTIFICACION]),
    YEAR(CONSULTAS_AMBULATORIAS[FECHA_CITA])=YEAR(TODAY()))";"";False;"Valid";;False;"";"";"";"""0""";"d6242f55-3c96-4e27-bf78-180de7326860"
2831669;"CANT_ATENCIONESUCAR";"UNIDAD_CARDIOVASCULAR";"";"Number";"
VAR MaxYearModelo =
    CALCULATE ( MAX ( Calendario[Año] ), ALL ( Calendario ) )

VAR AnioSeleccionado =
    SELECTEDVALUE ( Calendario[Año] )

VAR AnioAUsar =
    IF ( ISBLANK ( AnioSeleccionado ), MaxYearModelo - 1, AnioSeleccionado )

RETURN
CALCULATE (
    SUM ( UNIDAD_CARDIOVASCULAR[CANTIDAD] ),
    FILTER ( ALL ( Calendario ), Calendario[Año] = AnioAUsar )
)
";"";False;"Valid";;False;"";"";"";"""0""";"ae09c179-b860-4506-918b-11a5a869a73a"
2833129;"PROM_ATENCIONESUCAR";"UNIDAD_CARDIOVASCULAR";"";"Number";"
VAR MaxYearModelo =
    CALCULATE ( MAX ( Calendario[Año] ), ALL ( Calendario ) )

VAR AnioSeleccionado =
    SELECTEDVALUE ( Calendario[Año] )

VAR AnioAUsar =
    IF (
        ISBLANK ( AnioSeleccionado ),
        MaxYearModelo - 1,
        AnioSeleccionado
    )

RETURN
CALCULATE (
    DIVIDE (
        COUNT ( UNIDAD_CARDIOVASCULAR[INGRESO] ),
        12
    ),
    Calendario[Año] = AnioAUsar
)";"";False;"Valid";;False;"";"";"";"""0""";"c4a8b916-f073-4438-9f3d-5a4e253bb3f0"
